VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1441, 325,  0.2262,  0.88916, -0.74561,  1.00, -0.25984, -0.44094,  0.85827,  0.00,  0.04688,  0.71826,  0.39478,  0.61035,  0.44897,  0.5498,  0.96063,  0.00,  0.29134,  1.00
1442, 12,  0.15198,  0.88916, -0.76416,  1.00, -0.17323, -0.44094,  0.88189,  0.00,  0.03125,  0.71826,  0.40649,  0.62012,  0.45435,  0.5542,  0.98425,  0.00,  0.19685,  1.00
1443, 325,  0.2262,  0.88916, -0.74561,  1.00, -0.25984, -0.44094,  0.85827,  0.00,  0.04688,  0.71826,  0.39478,  0.61035,  0.44897,  0.5498,  0.96063,  0.00,  0.29134,  1.00
1444, 6,  0.14124,  0.98584, -0.71045,  1.00, -0.16535, -0.55118,  0.8189,  0.00,  0.03125,  0.77881,  0.41675,  0.60645,  0.46387,  0.54199,  0.98425,  0.00,  0.19685,  1.00
1445, 12,  0.15198,  0.88916, -0.76416,  1.00, -0.17323, -0.44094,  0.88189,  0.00,  0.03125,  0.71826,  0.40649,  0.62012,  0.45435,  0.5542,  0.98425,  0.00,  0.19685,  1.00
1446, 325,  0.2262,  0.88916, -0.74561,  1.00, -0.25984, -0.44094,  0.85827,  0.00,  0.04688,  0.71826,  0.39478,  0.61035,  0.44897,  0.5498,  0.96063,  0.00,  0.29134,  1.00
1447, 326,  0.21021,  0.98584, -0.69287,  1.00, -0.24409, -0.55118,  0.80315,  0.00,  0.04688,  0.77881,  0.40649,  0.59766,  0.45947,  0.53857,  0.96063,  0.00,  0.29134,  1.00
1448, 6,  0.14124,  0.98584, -0.71045,  1.00, -0.16535, -0.55118,  0.8189,  0.00,  0.03125,  0.77881,  0.41675,  0.60645,  0.46387,  0.54199,  0.98425,  0.00,  0.19685,  1.00
1449, 326,  0.21021,  0.98584, -0.69287,  1.00, -0.24409, -0.55118,  0.80315,  0.00,  0.04688,  0.77881,  0.40649,  0.59766,  0.45947,  0.53857,  0.96063,  0.00,  0.29134,  1.00
1450, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1451, 6,  0.14124,  0.98584, -0.71045,  1.00, -0.16535, -0.55118,  0.8189,  0.00,  0.03125,  0.77881,  0.41675,  0.60645,  0.46387,  0.54199,  0.98425,  0.00,  0.19685,  1.00
1452, 326,  0.21021,  0.98584, -0.69287,  1.00, -0.24409, -0.55118,  0.80315,  0.00,  0.04688,  0.77881,  0.40649,  0.59766,  0.45947,  0.53857,  0.96063,  0.00,  0.29134,  1.00
1453, 327,  0.19226,  1.06836, -0.63379,  1.00, -0.22047, -0.65354,  0.72441,  0.00,  0.04688,  0.82422,  0.4187,  0.58447,  0.46802,  0.5293,  0.96063,  0.00,  0.29134,  1.00
1454, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1455, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1456, 327,  0.19226,  1.06836, -0.63379,  1.00, -0.22047, -0.65354,  0.72441,  0.00,  0.04688,  0.82422,  0.4187,  0.58447,  0.46802,  0.5293,  0.96063,  0.00,  0.29134,  1.00
1457, 328,  0.17249,  1.1377, -0.56885,  1.00, -0.19685, -0.74016,  0.6378,  0.00,  0.04688,  0.86084,  0.4314,  0.57031,  0.4751,  0.52148,  0.96063,  0.00,  0.29134,  1.00
1458, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1459, 328,  0.17249,  1.1377, -0.56885,  1.00, -0.19685, -0.74016,  0.6378,  0.00,  0.04688,  0.86084,  0.4314,  0.57031,  0.4751,  0.52148,  0.96063,  0.00,  0.29134,  1.00
1460, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1461, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1462, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1463, 330,  0.05826,  1.1377, -0.59131,  1.00, -0.06299, -0.74016,  0.66929,  0.00,  0.01563,  0.86084,  0.44702,  0.58203,  0.48022,  0.52539,  0.99213,  0.00,  0.09449,  1.00
1464, 7,  0.12927,  1.06836, -0.6499,  1.00, -0.14961, -0.65354,  0.74016,  0.00,  0.03125,  0.82422,  0.42773,  0.5918,  0.47144,  0.53174,  0.98425,  0.00,  0.19685,  1.00
1465, 330,  0.05826,  1.1377, -0.59131,  1.00, -0.06299, -0.74016,  0.66929,  0.00,  0.01563,  0.86084,  0.44702,  0.58203,  0.48022,  0.52539,  0.99213,  0.00,  0.09449,  1.00
1466, 3,  0.06494,  1.06836, -0.65918,  1.00, -0.07087, -0.65354,  0.75591,  0.00,  0.01563,  0.82422,  0.43726,  0.59814,  0.47485,  0.53418,  0.99213,  0.00,  0.09449,  1.00
1467, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1468, 331,  0.05103,  1.19629, -0.51807,  1.00, -0.05512, -0.82677,  0.56693,  0.00,  0.01563,  0.89307,  0.45654,  0.56641,  0.48462,  0.51855,  0.99213,  0.00,  0.09449,  1.00
1469, 330,  0.05826,  1.1377, -0.59131,  1.00, -0.06299, -0.74016,  0.66929,  0.00,  0.01563,  0.86084,  0.44702,  0.58203,  0.48022,  0.52539,  0.99213,  0.00,  0.09449,  1.00
1470, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1471, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1472, 331,  0.05103,  1.19629, -0.51807,  1.00, -0.05512, -0.82677,  0.56693,  0.00,  0.01563,  0.89307,  0.45654,  0.56641,  0.48462,  0.51855,  0.99213,  0.00,  0.09449,  1.00
1473, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1474, 333,  0.0433,  1.24316, -0.43945,  1.00, -0.04724, -0.88976,  0.45669,  0.00,  0.01563,  0.91992,  0.46558,  0.55127,  0.48804,  0.5127,  0.99213,  0.00,  0.09449,  1.00
1475, 331,  0.05103,  1.19629, -0.51807,  1.00, -0.05512, -0.82677,  0.56693,  0.00,  0.01563,  0.89307,  0.45654,  0.56641,  0.48462,  0.51855,  0.99213,  0.00,  0.09449,  1.00
1476, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1477, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1478, 333,  0.0433,  1.24316, -0.43945,  1.00, -0.04724, -0.88976,  0.45669,  0.00,  0.01563,  0.91992,  0.46558,  0.55127,  0.48804,  0.5127,  0.99213,  0.00,  0.09449,  1.00
1479, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1480, 328,  0.17249,  1.1377, -0.56885,  1.00, -0.19685, -0.74016,  0.6378,  0.00,  0.04688,  0.86084,  0.4314,  0.57031,  0.4751,  0.52148,  0.96063,  0.00,  0.29134,  1.00
1481, 335,  0.15112,  1.19629, -0.49805,  1.00, -0.16535, -0.82677,  0.54331,  0.00,  0.04688,  0.89307,  0.44385,  0.55664,  0.48071,  0.51563,  0.96063,  0.00,  0.29134,  1.00
1482, 329,  0.11597,  1.1377, -0.58301,  1.00, -0.13386, -0.74016,  0.66142,  0.00,  0.03125,  0.86084,  0.43896,  0.57666,  0.47754,  0.52393,  0.98425,  0.00,  0.19685,  1.00
1483, 335,  0.15112,  1.19629, -0.49805,  1.00, -0.16535, -0.82677,  0.54331,  0.00,  0.04688,  0.89307,  0.44385,  0.55664,  0.48071,  0.51563,  0.96063,  0.00,  0.29134,  1.00
1484, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1485, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1486, 336,  0.03516,  1.28125, -0.35693,  1.00, -0.03937, -0.92913,  0.37008,  0.00,  0.01563,  0.94238,  0.47388,  0.53711,  0.49072,  0.50879,  0.99213,  0.00,  0.09449,  1.00
1487, 333,  0.0433,  1.24316, -0.43945,  1.00, -0.04724, -0.88976,  0.45669,  0.00,  0.01563,  0.91992,  0.46558,  0.55127,  0.48804,  0.5127,  0.99213,  0.00,  0.09449,  1.00
1488, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1489, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1490, 336,  0.03516,  1.28125, -0.35693,  1.00, -0.03937, -0.92913,  0.37008,  0.00,  0.01563,  0.94238,  0.47388,  0.53711,  0.49072,  0.50879,  0.99213,  0.00,  0.09449,  1.00
1491, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1492, 335,  0.15112,  1.19629, -0.49805,  1.00, -0.16535, -0.82677,  0.54331,  0.00,  0.04688,  0.89307,  0.44385,  0.55664,  0.48071,  0.51563,  0.96063,  0.00,  0.29134,  1.00
1493, 338,  0.12817,  1.24316, -0.42261,  1.00, -0.13386, -0.88976,  0.44094,  0.00,  0.04688,  0.91992,  0.45581,  0.54395,  0.48535,  0.51074,  0.96063,  0.00,  0.29134,  1.00
1494, 332,  0.10156,  1.19629, -0.51074,  1.00, -0.11024, -0.82677,  0.55906,  0.00,  0.03125,  0.89307,  0.44995,  0.56201,  0.48267,  0.51709,  0.98425,  0.00,  0.19685,  1.00
1495, 338,  0.12817,  1.24316, -0.42261,  1.00, -0.13386, -0.88976,  0.44094,  0.00,  0.04688,  0.91992,  0.45581,  0.54395,  0.48535,  0.51074,  0.96063,  0.00,  0.29134,  1.00
1496, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1497, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1498, 339,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1499, 336,  0.03516,  1.28125, -0.35693,  1.00, -0.03937, -0.92913,  0.37008,  0.00,  0.01563,  0.94238,  0.47388,  0.53711,  0.49072,  0.50879,  0.99213,  0.00,  0.09449,  1.00
1500, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1501, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1502, 339,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1503, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1504, 338,  0.12817,  1.24316, -0.42261,  1.00, -0.13386, -0.88976,  0.44094,  0.00,  0.04688,  0.91992,  0.45581,  0.54395,  0.48535,  0.51074,  0.96063,  0.00,  0.29134,  1.00
1505, 341,  0.10406,  1.28125, -0.34302,  1.00, -0.11024, -0.92913,  0.35433,  0.00,  0.04688,  0.94238,  0.46655,  0.53174,  0.48853,  0.50684,  0.96063,  0.00,  0.29134,  1.00
1506, 334,  0.08618,  1.24316, -0.43311,  1.00, -0.08661, -0.88976,  0.45669,  0.00,  0.03125,  0.91992,  0.46045,  0.54785,  0.48657,  0.51172,  0.98425,  0.00,  0.19685,  1.00
1507, 341,  0.10406,  1.28125, -0.34302,  1.00, -0.11024, -0.92913,  0.35433,  0.00,  0.04688,  0.94238,  0.46655,  0.53174,  0.48853,  0.50684,  0.96063,  0.00,  0.29134,  1.00
1508, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1509, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1510, 342,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1511, 339,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1512, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1513, 343,  0.03568,  1.33398, -0.17932,  1.00, -0.03937, -0.97638,  0.19685,  0.00,  0.03125,  0.97705,  0.48584,  0.51318,  0.49438,  0.50146,  0.98425,  0.00,  0.19685,  1.00
1514, 342,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1515, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1516, 341,  0.10406,  1.28125, -0.34302,  1.00, -0.11024, -0.92913,  0.35433,  0.00,  0.04688,  0.94238,  0.46655,  0.53174,  0.48853,  0.50684,  0.96063,  0.00,  0.29134,  1.00
1517, 344,  0.07898,  1.31152, -0.26025,  1.00, -0.08661, -0.96063,  0.27559,  0.00,  0.04688,  0.96045,  0.47607,  0.521,  0.49146,  0.50391,  0.96063,  0.00,  0.29134,  1.00
1518, 337,  0.06995,  1.28125, -0.35156,  1.00, -0.07087, -0.92913,  0.3622,  0.00,  0.03125,  0.94238,  0.46997,  0.53467,  0.48975,  0.50781,  0.98425,  0.00,  0.19685,  1.00
1519, 344,  0.07898,  1.31152, -0.26025,  1.00, -0.08661, -0.96063,  0.27559,  0.00,  0.04688,  0.96045,  0.47607,  0.521,  0.49146,  0.50391,  0.96063,  0.00,  0.29134,  1.00
1520, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1521, 343,  0.03568,  1.33398, -0.17932,  1.00, -0.03937, -0.97638,  0.19685,  0.00,  0.03125,  0.97705,  0.48584,  0.51318,  0.49438,  0.50146,  0.98425,  0.00,  0.19685,  1.00
1522, 345,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1523, 342,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1524, 343,  0.03568,  1.33398, -0.17932,  1.00, -0.03937, -0.97638,  0.19685,  0.00,  0.03125,  0.97705,  0.48584,  0.51318,  0.49438,  0.50146,  0.98425,  0.00,  0.19685,  1.00
1525, 346,  0.0183,  1.34766, -0.09192,  1.00, -0.01575, -0.99213,  0.11024,  0.00,  0.03125,  0.98975,  0.49219,  0.50488,  0.49609,  0.49927,  0.98425,  0.00787,  0.19685,  1.00
1526, 345,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1527, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1528, 344,  0.07898,  1.31152, -0.26025,  1.00, -0.08661, -0.96063,  0.27559,  0.00,  0.04688,  0.96045,  0.47607,  0.521,  0.49146,  0.50391,  0.96063,  0.00,  0.29134,  1.00
1529, 347,  0.05307,  1.33398, -0.17493,  1.00, -0.05512, -0.97638,  0.19685,  0.00,  0.04688,  0.97705,  0.48438,  0.51172,  0.4939,  0.50146,  0.96063,  0.00,  0.29134,  1.00
1530, 340,  0.05307,  1.31152, -0.26685,  1.00, -0.05512, -0.96063,  0.28346,  0.00,  0.03125,  0.96045,  0.47852,  0.52344,  0.49219,  0.50439,  0.98425,  0.00,  0.19685,  1.00
1531, 347,  0.05307,  1.33398, -0.17493,  1.00, -0.05512, -0.97638,  0.19685,  0.00,  0.04688,  0.97705,  0.48438,  0.51172,  0.4939,  0.50146,  0.96063,  0.00,  0.29134,  1.00
1532, 343,  0.03568,  1.33398, -0.17932,  1.00, -0.03937, -0.97638,  0.19685,  0.00,  0.03125,  0.97705,  0.48584,  0.51318,  0.49438,  0.50146,  0.98425,  0.00,  0.19685,  1.00
1533, 345,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1534, 346,  0.0183,  1.34766, -0.09192,  1.00, -0.01575, -0.99213,  0.11024,  0.00,  0.03125,  0.98975,  0.49219,  0.50488,  0.49609,  0.49927,  0.98425,  0.00787,  0.19685,  1.00
1535, 348,  0.009,  1.35059, -0.06064,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.02344,  0.99365,  0.49438,  0.50195,  0.49683,  0.49854,  0.99213,  0.00787,  0.14173,  1.00
1536, 346,  0.0183,  1.34766, -0.09192,  1.00, -0.01575, -0.99213,  0.11024,  0.00,  0.03125,  0.98975,  0.49219,  0.50488,  0.49609,  0.49927,  0.98425,  0.00787,  0.19685,  1.00
1537, 349,  0.01046,  1.35156, -0.05258,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.03125,  0.99707,  0.49463,  0.50146,  0.49683,  0.49829,  0.98425,  0.00787,  0.19685,  1.00
1538, 348,  0.009,  1.35059, -0.06064,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.02344,  0.99365,  0.49438,  0.50195,  0.49683,  0.49854,  0.99213,  0.00787,  0.14173,  1.00
1539, 349,  0.01046,  1.35156, -0.05258,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.03125,  0.99707,  0.49463,  0.50146,  0.49683,  0.49829,  0.98425,  0.00787,  0.19685,  1.00
1540, 350,  0.00526,  1.35156, -0.05338,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.01563,  0.99707,  0.49512,  0.50146,  0.49707,  0.49829,  0.99213,  0.00,  0.09449,  1.00
1541, 348,  0.009,  1.35059, -0.06064,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.02344,  0.99365,  0.49438,  0.50195,  0.49683,  0.49854,  0.99213,  0.00787,  0.14173,  1.00
1542, 351,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1543, 348,  0.009,  1.35059, -0.06064,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.02344,  0.99365,  0.49438,  0.50195,  0.49683,  0.49854,  0.99213,  0.00787,  0.14173,  1.00
1544, 350,  0.00526,  1.35156, -0.05338,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.01563,  0.99707,  0.49512,  0.50146,  0.49707,  0.49829,  0.99213,  0.00,  0.09449,  1.00
1545, 351,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1546, 350,  0.00526,  1.35156, -0.05338,  1.00,  0.00, -1.00,  0.03937,  0.00,  0.01563,  0.99707,  0.49512,  0.50146,  0.49707,  0.49829,  0.99213,  0.00,  0.09449,  1.00
1547, 352,  0.00301,  1.35059, -0.06122,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.00781,  0.99365,  0.49487,  0.50244,  0.49683,  0.49854,  0.62205, -0.04724, -0.77953,  1.00
1548, 352,  0.00301,  1.35059, -0.06122,  1.00,  0.00, -1.00,  0.06299,  0.00,  0.00781,  0.99365,  0.49487,  0.50244,  0.49683,  0.49854,  0.62205, -0.04724, -0.77953,  1.00
1549, 353,  3.57628E-7,  1.34766, -0.09375,  1.00,  0.00, -0.99213,  0.11811,  0.00,  0.00,  0.98975,  0.49365,  0.50586,  0.49658,  0.49951,  1.00,  0.00787,  0.04724,  1.00
1550, 351,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1551, 354,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1552, 351,  0.00919,  1.34766, -0.09332,  1.00, -0.00787, -0.99213,  0.11811,  0.00,  0.01563,  0.98975,  0.49292,  0.50537,  0.49634,  0.49927,  0.99213,  0.00787,  0.09449,  1.00
1553, 353,  3.57628E-7,  1.34766, -0.09375,  1.00,  0.00, -0.99213,  0.11811,  0.00,  0.00,  0.98975,  0.49365,  0.50586,  0.49658,  0.49951,  1.00,  0.00787,  0.04724,  1.00
1554, 354,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1555, 353,  3.57628E-7,  1.34766, -0.09375,  1.00,  0.00, -0.99213,  0.11811,  0.00,  0.00,  0.98975,  0.49365,  0.50586,  0.49658,  0.49951,  1.00,  0.00787,  0.04724,  1.00
1556, 355,  2.98023E-7,  1.33398, -0.18274,  1.00,  0.00, -0.97638,  0.20472,  0.00,  0.00,  0.97705,  0.48926,  0.51514,  0.49536,  0.50244,  1.00,  0.00787,  0.04724,  1.00
1557, 356,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1558, 354,  0.01791,  1.33398, -0.18188,  1.00, -0.02362, -0.97638,  0.20472,  0.00,  0.01563,  0.97705,  0.48755,  0.51416,  0.49463,  0.50195,  0.99213,  0.00,  0.09449,  1.00
1559, 355,  2.98023E-7,  1.33398, -0.18274,  1.00,  0.00, -0.97638,  0.20472,  0.00,  0.00,  0.97705,  0.48926,  0.51514,  0.49536,  0.50244,  1.00,  0.00787,  0.04724,  1.00
1560, 356,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1561, 355,  2.98023E-7,  1.33398, -0.18274,  1.00,  0.00, -0.97638,  0.20472,  0.00,  0.00,  0.97705,  0.48926,  0.51514,  0.49536,  0.50244,  1.00,  0.00787,  0.04724,  1.00
1562, 357,  1.19209E-7,  1.31152, -0.27197,  1.00,  0.00, -0.96063,  0.29134,  0.00,  0.00,  0.96045,  0.48389,  0.52637,  0.49365,  0.50537,  1.00,  0.01575,  0.04724,  1.00
1563, 358,  0.03516,  1.28125, -0.35693,  1.00, -0.03937, -0.92913,  0.37008,  0.00,  0.01563,  0.94238,  0.47388,  0.53711,  0.49072,  0.50879,  0.99213,  0.00,  0.09449,  1.00
1564, 356,  0.02666,  1.31152, -0.27075,  1.00, -0.0315, -0.96063,  0.29134,  0.00,  0.01563,  0.96045,  0.4812,  0.5249,  0.49292,  0.50488,  0.99213,  0.00,  0.09449,  1.00
1565, 357,  1.19209E-7,  1.31152, -0.27197,  1.00,  0.00, -0.96063,  0.29134,  0.00,  0.00,  0.96045,  0.48389,  0.52637,  0.49365,  0.50537,  1.00,  0.01575,  0.04724,  1.00
